	-98.7305  ,	-50.0488 
	-98.6023  ,	-43.9453 
	-98.5229  ,	-53.7109 
	-98.4314  ,	-50.9644 
	-98.3215  ,	-50.0488 
	-98.2056  ,	-48.5229 
	-98.1262  ,	-54.9316 
	-98.0103  ,	-52.4902 
	-97.9126  ,	-51.2695 
	-97.8394  ,	-53.4058 
	-97.6929  ,	-57.373	 
	-97.644	  ,	-54.0161 
	-97.5464  ,	-53.7109 
	-97.4243  ,	-59.8145 
	-97.3206  ,	-61.3403 
	-97.2168  ,	-61.3403 
	-97.1436  ,	-51.8799 
	-97.0337  ,	-57.0679 
	-96.9177  ,	-59.8145 
	-96.8018  ,	-62.8662 
	-96.7285  ,	-54.6265 
	-96.6125  ,	-54.9316 
	-96.5271  ,	-54.3213 
	-96.4294  ,	-58.8989 
	-96.3257  ,	-52.1851 
	-96.2585  ,	-49.1333 
	-96.1182  ,	-51.2695 
	-96.051	  ,	-52.4902 
	-95.9473  ,	-47.6074 
	-95.813	  ,	-54.0161 
	-95.7336  ,	-52.1851 
	-95.6116  ,	-42.7246 
	-95.5322  ,	-50.6592 
	-95.4407  ,	-54.9316 
	-95.3308  ,	-47.6074 
	-95.2271  ,	-48.2178 
	-95.1172  ,	-47.3022 
	-95.05	  ,	-51.8799 
	-94.9158  ,	-49.7437 
	-94.8303  ,	-52.1851 
	-94.7449  ,	-50.0488 
	-94.6472  ,	-46.3867 
	-94.5068  ,	-41.8091 
	-94.4397  ,	-40.8936 
	-94.3237  ,	-38.7573 
	-94.2383  ,	-47.6074 
	-94.1467  ,	-44.5557 
	-94.043	  ,	-45.7764 
	-93.927	  ,	-49.4385 
	-93.8354  ,	-50.6592 
	-93.7439  ,	-44.2505 
	-93.6279  ,	-48.5229 
	-93.5181  ,	-41.5039 
	-93.4326  ,	-50.354	 
	-93.3289  ,	-55.542	 
	-93.2495  ,	-53.1006 
	-93.1396  ,	-48.5229 
	-93.0237  ,	-50.6592 
	-92.9321  ,	-44.8608 
	-92.865	  ,	-49.7437 
	-92.7307  ,	-48.8281 
	-92.6331  ,	-46.6919 
	-92.5537  ,	-46.6919 
	-92.4316  ,	-48.2178 
	-92.3584  ,	-50.354	 
	-92.2363  ,	-50.6592 
	-92.1387  ,	-43.335	 
	-92.041	  ,	-41.8091 
	-91.9373  ,	-44.8608 
	-91.8579  ,	-47.9126 
	-91.7542  ,	-45.7764 
	-91.6565  ,	-44.5557 
	-91.5466  ,	-49.7437 
	-91.4307  ,	-49.1333 
	-91.3513  ,	-46.0815 
	-91.2292  ,	-51.8799 
	-91.1499  ,	-44.8608 
	-91.0278  ,	-40.8936 
	-90.9668  ,	-42.1143 
	-90.8569  ,	-35.7056 
	-90.7532  ,	-42.1143 
	-90.6677  ,	-48.2178 
	-90.5518  ,	-47.9126 
	-90.4358  ,	-48.5229 
	-90.3625  ,	-47.6074 
	-90.2405  ,	-49.7437 
	-90.1428  ,	-44.8608 
	-90.0269  ,	-46.0815 
	-89.9292  ,	-43.335	 
	-89.8438  ,	-40.8936 
	-89.7644  ,	-44.5557 
	-89.6362  ,	-40.5884 
	-89.5569  ,	-45.166	 
	-89.4714  ,	-37.5366 
	-89.3311  ,	-35.7056 
	-89.27	  ,	-33.5693 
	-89.1724  ,	-36.3159 
	-89.0686  ,	-36.3159 
	-88.9587  ,	-40.5884 
	-88.8428  ,	-46.3867 
	-88.7573  ,	-41.5039 
	-88.6414  ,	-45.166	 
	-88.562	  ,	-43.9453 
	-88.4583  ,	-43.335	 
	-88.3484  ,	-39.6729 
	-88.2629  ,	-40.2832 
	-88.147	  ,	-44.2505 
	-88.0493  ,	-45.4712 
	-87.97	  ,	-41.5039 
	-87.854	  ,	-42.7246 
	-87.7563  ,	-41.8091 
	-87.6526  ,	-42.4194 
	-87.5732  ,	-39.0625 
	-87.4634  ,	-37.8418 
	-87.3657  ,	-38.7573 
	-87.262	  ,	-37.2314 
	-87.1399  ,	-36.3159 
	-87.0605  ,	-34.4849 
	-86.9385  ,	-43.0298 
	-86.8652  ,	-40.8936 
	-86.7615  ,	-39.6729 
	-86.6577  ,	-43.9453 
	-86.554	  ,	-39.978	 
	-86.438	  ,	-39.978	 
	-86.3525  ,	-38.7573 
	-86.2366  ,	-43.335	 
	-86.1633  ,	-39.6729 
	-86.0474  ,	-40.5884 
	-85.9741  ,	-39.6729 
	-85.8582  ,	-45.166	 
	-85.7483  ,	-39.978	 
	-85.6628  ,	-37.2314 
	-85.5774  ,	-39.978	 
	-85.4553  ,	-40.8936 
	-85.3638  ,	-41.1987 
	-85.2539  ,	-35.7056 
	-85.1563  ,	-40.5884 
	-85.0647  ,	-39.978	 
	-84.9609  ,	-36.0107 
	-84.8511  ,	-39.3677 
	-84.7473  ,	-38.147	 
	-84.6619  ,	-38.7573 
	-84.5398  ,	-33.2642 
	-84.4482  ,	-34.4849 
	-84.3689  ,	-39.3677 
	-84.2529  ,	-39.978	 
	-84.1553  ,	-35.7056 
	-84.0576  ,	-35.4004 
	-83.9539  ,	-34.4849 
	-83.8623  ,	-36.6211 
	-83.7769  ,	-42.1143 
	-83.6609  ,	-40.2832 
	-83.5571  ,	-39.978	 
