-148.3211, -169.1099
-148.3195, -168.0628
-148.0211, -167.0157
-147.7242, -167.0157
-147.4257, -165.9686
-147.1288, -165.9686
-146.8303, -164.9215
-146.5333, -164.9215
-146.2349, -163.8742
-145.9381, -163.8742
-145.6396, -162.8272
-145.3411, -161.7801
-145.0442, -161.7801
-144.7457, -160.733
-144.4487, -160.733
-144.1504, -159.6859
-143.8535, -159.6859
-143.555, -158.6387
-143.2581, -158.6387
-142.9596, -157.5916
-142.6611, -156.5445
-142.3642, -156.5445
-142.0658, -155.4974
-141.7689, -155.4974
-141.4704, -154.4503
-141.1719, -153.4031
-140.875, -153.4031
-140.5765, -152.3559
-140.2796, -152.3559
-139.9811, -151.3089
-139.6842, -151.3089
-139.3858, -150.2618
-139.0889, -150.2618
-138.7904, -149.2147
-138.4919, -148.1675
-138.195, -148.1675
-137.8965, -147.1204
-137.5996, -147.1204
-137.3012, -146.0733
-137.0027, -145.0262
-136.7058, -145.0262
-136.4073, -143.979
-136.1104, -143.979
-135.812, -142.9319
-135.515, -142.9319
-135.2166, -141.8848
-134.9197, -141.8848
-134.6212, -140.8377
-134.3227, -139.7906
-134.0258, -139.7906
-133.7274, -138.7435
-133.4304, -138.7435
-133.132, -137.6963
-132.8351, -137.6963
-132.5366, -136.6492
-132.2381, -135.6021
-131.9412, -135.6021
-131.6427, -134.555
-131.3458, -134.555
-131.0474, -133.5079
-130.7505, -133.5079
-130.452, -132.4607
-130.1535, -131.4136
-129.8566, -131.4136
-129.5596, -131.4136
-129.2612, -130.3665
-128.9628, -129.3194
-128.6659, -129.3194
-128.3674, -128.2723
-128.0705, -128.2723
-127.772, -127.2251
-127.4751, -127.2251
-127.1766, -126.178
-126.8797, -126.178
-126.5813, -125.1309
-126.2843, -125.1309
-125.9859, -124.0838
-125.689, -124.0838
-125.3905, -123.0366
-125.0936, -123.0366
-124.7967, -123.0366
-124.4982, -121.9895
-124.2013, -121.9895
-123.9028, -120.9424
-123.6059, -120.9424
-123.3074, -119.8953
-123.0105, -119.8953
-122.7136, -119.8953
-122.4152, -118.8481
-122.1182, -118.8481
-121.8197, -117.801
-121.5229, -117.801
-121.226, -117.801
-120.9275, -116.7539
-120.6306, -116.7539
-120.3336, -116.7539
-120.0352, -115.7067
-119.7383, -115.7067
-119.4398, -114.6597
-119.1429, -114.6597
-118.846, -114.6597
-118.5474, -113.6126
-118.2506, -113.6126
-117.9537, -113.6126
-117.6552, -112.5654
-117.3583, -112.5654
-117.0614, -112.5654
-116.7645, -112.5654
-116.466, -111.5183
-116.1691, -111.5183
-115.8721, -111.5183
-115.5753, -111.5183
-115.2768, -110.4712
-114.9799, -110.4712
-114.683, -110.4712
-114.386, -110.4712
-114.0892, -110.4712
-113.7907, -109.4241
-113.4938, -109.4241
-113.1969, -109.4241
-112.8984, -108.377
-112.6015, -108.377
-112.3046, -108.377
-112.0077, -108.377
-111.7107, -108.377
-111.4123, -107.3298
-111.1154, -107.3298
-110.8185, -107.3298
-110.52, -106.2827
-110.2231, -106.2827
-109.9262, -106.2827
-109.6293, -106.2827
-109.3324, -106.2827
-109.0339, -105.2356
-108.737, -105.2356
-108.4401, -105.2356
-108.1416, -104.1885
-107.8447, -104.1885
-107.5478, -104.1885
-107.2509, -104.1885
-106.9524, -103.1414
-106.6555, -103.1414
-106.3586, -103.1414
-106.0617, -103.1414
-105.7631, -102.0942
-105.4663, -102.0942
-105.1694, -102.0942
-104.8709, -101.0471
-104.5739, -101.0471
-104.2771, -101.0471
-103.9786, -100.0
-103.6817, -100.0
-103.3848, -100.0
-103.0863, -98.9529
-102.7894, -98.9529
-102.4925, -98.9529
-102.1956, -98.9529
-101.8971, -97.9058
-101.6002, -97.9058
-101.3033, -97.9058
-101.0064, -97.9058
-100.7079, -96.8586
-100.411, -96.8586
-100.1125, -95.8115
-99.8155, -95.8115
-99.5187, -95.8115
-99.2218, -95.8115
-98.9233, -94.7644
-98.6263, -94.7644
-98.3295, -94.7644
-98.0311, -93.7173
-97.7341, -93.7173
-97.4372, -93.7173
-97.1388, -92.6702
-96.8418, -92.6702
-96.5449, -92.6702
-96.2465, -91.623
-95.9496, -91.623
-95.6526, -91.623
-95.3542, -90.5758
-95.0573, -90.5758
-94.7604, -90.5758
-94.4619, -89.5288
-94.165, -89.5288
-93.8681, -89.5288
-93.5712, -89.5288
-93.2727, -88.4817
-92.9758, -88.4817
-92.6773, -87.4346
-92.3804, -87.4346
-92.0835, -87.4346
-91.7866, -87.4346
-91.4881, -86.3874
-91.1912, -86.3874
-90.8927, -85.3403
-90.5958, -85.3403
-90.2989, -85.3403
-90.0004, -84.2932
-89.7035, -84.2932
-89.4066, -84.2932
-89.1081, -83.2461
-88.8112, -83.2461
-88.5143, -83.2461
-88.2159, -82.199
-87.9189, -82.199
-87.6219, -82.199
-87.3235, -81.1518
-87.0267, -81.1518
-86.7297, -81.1518
-86.4313, -80.1047
-86.1344, -80.1047
-85.8374, -80.1047
-85.539, -79.0576
-85.2421, -79.0576
-84.9452, -79.0576
-84.6467, -78.0105
-84.3498, -78.0105
-84.0529, -78.0105
-83.7544, -76.9634
-83.4575, -76.9634
-83.1606, -76.9634
-82.862, -75.9162
-82.5652, -75.9162
-82.2667, -74.8691
-81.9698, -74.8691
-81.6729, -74.8691
-81.3744, -73.822
-81.0775, -73.822
-80.7806, -73.822
-80.4821, -72.7749
-80.1852, -72.7749
-79.8883, -72.7749
-79.5899, -71.7277
-79.2929, -71.7277
-78.9945, -70.6806
-78.6976, -70.6806
-78.4007, -70.6806
