0.107111  -0.0618
0.107556  -0.0163
0.108  -0.0163
0.108444  -0.0163
0.108889  -0.0163
0.109333  0.0293
0.109778  0.0293
0.110222  0.0293
0.110667  0.0293
0.111111  0.0748
0.111556  0.0748
0.112  0.0748
0.112444  0.0748
0.112889  0.1203
0.113333  0.1203
0.113778  0.1658
0.114222  0.1658
0.114667  0.2113
0.115111  0.2568
0.115556  0.2568
0.116  0.3023
0.116444  0.3479
0.116889  0.3934
0.117333  0.4389
0.117778  0.4844
0.118222  0.5299
0.118667  0.5754
0.119111  0.5754
0.119556  0.6209
0.12  0.6663
0.120444  0.712
0.120889  0.7574
0.121333  0.803
0.121778  0.8485
0.122222  0.894
0.122667  0.9395
0.123111  0.9849
0.123556  1.0306
0.124  1.0761
0.124444  1.1216
0.124889  1.1671
0.125333  1.2126
0.125778  1.2581
0.126222  1.3035
0.126667  1.3492
0.127111  1.3947
0.127556  1.4402
0.128  1.4857
0.128444  1.5312
0.128889  1.5767
0.129333  1.6221
0.129778  1.6678
0.130222  1.7133
0.130667  1.7588
0.131111  1.8043
0.131556  1.8498
0.132  1.8953
0.132444  1.9407
0.132889  1.9863
0.133333  2.0319
0.133778  2.0774
0.134222  2.1229
0.134667  2.1684
0.135111  2.2139
0.135556  2.2594
0.136  2.2594
0.136444  2.3049
0.136889  2.3505
0.137333  2.396
0.137778  2.4415
0.138222  2.487
0.138667  2.5325
0.139111  2.5779
0.139556  2.6235
0.14  2.6691
0.140444  2.7146
0.140889  2.7601
0.141333  2.8056
0.141778  2.8511
0.142222  2.8965
0.142667  2.9421
0.143111  2.9876
0.143556  3.0332
0.144  3.0787
0.144444  3.1242
0.144889  3.1697
0.145333  3.2152
0.145778  3.2607
0.146222  3.3062
0.146667  3.3518
0.147111  3.3973
0.147556  3.4428
0.148  3.4883
0.148444  3.5338
0.148889  3.5793
0.149333  3.6248
0.149778  3.6703
0.150222  3.7159
0.150667  3.7614
0.151111  3.8069
0.151556  3.8524
0.152  3.8979
0.152444  3.9434
0.152889  3.9889
0.153333  4.0345
0.153778  4.08
0.154222  4.1255
0.154667  4.171
0.155111  4.2165
0.155556  4.262
0.156  4.3075
0.156444  4.3531
0.156889  4.3986
0.157333  4.4441
0.157778  4.4441
0.158222  4.4896
0.158667  4.5351
0.159111  4.5806
0.159556  4.6261
0.16  4.6717
0.160444  4.7172
0.160889  4.7627
0.161333  4.8082
0.161778  4.8082
0.162222  4.8537
0.162667  4.8992
0.163111  4.9447
0.163556  4.9902
0.164  5.0358
0.164444  5.0813
0.164889  5.1268
0.165333  5.1723
0.165778  5.2178
0.166222  5.2633
0.166667  5.3088
0.167111  5.3544
0.167556  5.3999
0.168  5.4454
0.168444  5.4454
0.168889  5.4909
0.169333  5.5364
0.169778  5.5819
0.170222  5.6274
0.170667  5.673
0.171111  5.7185
0.171556  5.764
0.172  5.8094
0.172444  5.855
0.172889  5.9005
0.173333  5.946
0.173778  5.9915
0.174222  6.0371
0.174667  6.0826
0.175111  6.128
0.175556  6.1736
0.176  6.2191
0.176444  6.2646
0.176889  6.3101
0.177333  6.3557
0.177778  6.4012
0.178222  6.4466
0.178667  6.4922
0.179111  6.5377
0.179556  6.5832
0.18  6.6287
0.180444  6.6743
0.180889  6.7198
0.181333  6.7652
0.181778  6.8108
0.182222  6.8563
0.182667  6.9018
0.183111  6.9473
0.183556  6.9928
0.184  7.0384
0.184444  7.0839
0.184889  7.1294
0.185333  7.1749
0.185778  7.2204
0.186222  7.2659
0.186667  7.3114
0.187111  7.357
0.187556  7.4025
0.188  7.448
0.188444  7.4935
0.188889  7.539
0.189333  7.5845
0.189778  7.63
0.190222  7.6756
0.190667  7.721
0.191111  7.7666
0.191556  7.7666
0.192  7.7666
